date,usd_per_oz,usd_per_gram,vnd_per_gram,vnd_per_tael
2020-07-22,1872.07,60.19,1570383,58889378
2020-07-23,1887.44,60.68,1583277,59372869
2020-07-24,1901.46,61.13,1595037,59813894
2020-07-27,1942.42,62.45,1629396,61102368
2020-07-28,1959.50,63.00,1643724,61639650
2020-07-29,1970.73,63.36,1653144,61992909
2020-07-30,1960.50,63.03,1644563,61671107
2020-07-31,1975.89,63.53,1657473,62155227
2020-08-03,1977.25,63.57,1658614,62198008
2020-08-04,2018.52,64.90,1693233,63496232
2020-08-05,2040.40,65.60,1711587,64184508
2020-08-06,2063.81,66.35,1731224,64920913
2020-08-07,2035.03,65.43,1707082,64015585
2020-08-10,2027.77,65.19,1700992,63787208
2020-08-11,1911.64,61.46,1603577,60134126
2020-08-12,1918.07,61.67,1608970,60336392
2020-08-13,1954.00,62.82,1639110,61466637
2020-08-14,1944.29,62.51,1630965,61161193
2020-08-17,1986.20,63.86,1666121,62479545
2020-08-18,2001.20,64.34,1678704,62951398
2020-08-19,1929.82,62.05,1618827,60706010
2020-08-20,1943.60,62.49,1630386,61139486
2020-08-21,1940.16,62.38,1627501,61031276
2020-08-24,1933.09,62.15,1621570,60808874
2020-08-25,1928.19,61.99,1617460,60654735
2020-08-26,1954.03,62.82,1639136,61467582
2020-08-27,1929.20,62.03,1618307,60686506
2020-08-28,1964.89,63.17,1648245,61809202
2020-08-31,1970.15,63.34,1652658,61974666
2020-09-01,1970.49,63.35,1652943,61985360
2020-09-02,1942.98,62.47,1629866,61119982
2020-09-03,1930.85,62.08,1619691,60738411
2020-09-04,1932.85,62.14,1621369,60801325
2020-09-07,1929.18,62.02,1618290,60685880
2020-09-08,1931.26,62.09,1620035,60751309
2020-09-09,1946.66,62.59,1632950,61235607
2020-09-10,1954.07,62.82,1639169,61468837
2020-09-11,1941.50,62.42,1628625,61073427
2020-09-14,1956.37,62.90,1641098,61541163
2020-09-15,1955.52,62.87,1640385,61514456
2020-09-16,1959.32,62.99,1643572,61633932
2020-09-17,1942.60,62.46,1629547,61108029
2020-09-18,1949.69,62.68,1635497,61331145
2020-09-21,1912.57,61.49,1604357,60163379
2020-09-22,1899.28,61.06,1593210,59745363
2020-09-23,1863.55,59.91,1563236,58621365
2020-09-24,1868.04,60.06,1567000,58762483
2020-09-25,1860.05,59.80,1560301,58511270
2020-09-28,1880.85,60.47,1577749,59165604
2020-09-29,1897.69,61.01,1591875,59695301
2020-09-30,1885.44,60.62,1581599,59309955
2020-10-01,1905.05,61.25,1598048,59926796
2020-10-02,1898.70,61.04,1592722,59727073
2020-10-05,1912.90,61.50,1604632,60173697
2020-10-06,1877.13,60.35,1574625,59048432
2020-10-07,1887.22,60.68,1583095,59366053
2020-10-08,1893.09,60.86,1588017,59550632
2020-10-09,1929.43,62.03,1618500,60693745
2020-10-12,1921.95,61.79,1612225,60458433
2020-10-13,1890.82,60.79,1586110,59479132
2020-10-14,1900.89,61.11,1594557,59795870
2020-10-15,1907.82,61.34,1600376,60014086
2020-10-16,1898.97,61.05,1592948,59735567
2020-10-19,1904.27,61.22,1597394,59902278
2020-10-20,1906.39,61.29,1599169,59968828
2020-10-21,1924.49,61.87,1614359,60538477
2020-10-22,1904.04,61.22,1597203,59895117
2020-10-23,1900.79,61.11,1594479,59792963
2020-10-26,1901.69,61.14,1595233,59821252
2020-10-27,1906.83,61.31,1599542,59982817
2020-10-28,1877.06,60.35,1574571,59046409
2020-10-29,1867.13,60.03,1566243,58734129
2020-10-30,1877.95,60.38,1575316,59074344
2020-11-02,1895.10,60.93,1589698,59613687
2020-11-03,1908.36,61.36,1600825,60030947
2020-11-04,1903.21,61.19,1596505,59868944
2020-11-05,1948.56,62.65,1634547,61295514
2020-11-06,1951.51,62.74,1637022,61388310
2020-11-09,1861.86,59.86,1561819,58568205
2020-11-10,1876.50,60.33,1574100,59028733
2020-11-11,1864.71,59.95,1564209,58657856
2020-11-12,1875.76,60.31,1573476,59005348
2020-11-13,1888.04,60.70,1583780,59391739
2020-11-16,1888.52,60.72,1584181,59406772
2020-11-17,1878.60,60.40,1575864,59094892
2020-11-18,1871.41,60.17,1569830,58868619
2020-11-19,1867.37,60.04,1566439,58741463
2020-11-20,1870.49,60.14,1569055,58839547
2020-11-23,1835.85,59.02,1540000,57750013
2020-11-24,1807.51,58.11,1516227,56858527
2020-11-25,1805.30,58.04,1514372,56788955
2020-11-26,1810.57,58.21,1518794,56954783
2020-11-27,1788.13,57.49,1499969,56248855
2020-11-30,1777.02,57.13,1490650,55899378
2020-12-01,1814.87,58.35,1522400,57090003
2020-12-02,1831.01,58.87,1535940,57597763
2020-12-03,1840.36,59.17,1543784,57891883
2020-12-04,1837.61,59.08,1541477,57805377
2020-12-07,1863.69,59.92,1563354,58625769
2020-12-08,1871.36,60.17,1569788,58867045
2020-12-09,1839.11,59.13,1542735,57852562
2020-12-10,1835.31,59.01,1539547,57733028
2020-12-11,1839.03,59.13,1542666,57849959
2020-12-14,1827.17,58.74,1532719,57476966
2020-12-15,1853.46,59.59,1554772,58303967
2020-12-16,1864.15,59.93,1563736,58640104
2020-12-17,1885.87,60.63,1581959,59323460
2020-12-18,1880.66,60.46,1577589,59159595
2020-12-21,1876.21,60.32,1573856,59019609
2020-12-22,1859.56,59.79,1559890,58495856
2020-12-23,1872.08,60.19,1570388,58889566
2020-12-24,1876.56,60.33,1574154,59030776
2020-12-25,1875.82,60.31,1573533,59007498
2020-12-28,1871.19,60.16,1569645,58861696
2020-12-29,1877.99,60.38,1575351,59075661
2020-12-30,1893.37,60.87,1588249,59559352
2020-12-31,1896.49,60.97,1590866,59657478
2021-01-01,1898.10,61.03,1592219,59708200
2021-01-04,1942.28,62.45,1629275,61097814
2021-01-05,1949.35,62.67,1635210,61320362
2021-01-06,1918.81,61.69,1609591,60359673
2021-01-07,1912.50,61.49,1604297,60161148
2021-01-08,1848.26,59.42,1550410,58140393
2021-01-11,1844.66,59.31,1547392,58027187
2021-01-12,1855.63,59.66,1556592,58372203
2021-01-13,1843.41,59.27,1546342,57987828
2021-01-14,1846.37,59.36,1548825,58080920
2021-01-15,1826.59,58.73,1532233,57458722
2021-01-18,1836.89,59.06,1540873,57782729
2021-01-19,1839.34,59.14,1542925,57859700
2021-01-20,1870.91,60.15,1569407,58852772
2021-01-21,1869.91,60.12,1568572,58821434
2021-01-22,1852.55,59.56,1554009,58275344
2021-01-25,1854.99,59.64,1556057,58352143
2021-01-26,1850.31,59.49,1552130,58204881
2021-01-27,1843.99,59.29,1546829,58006072
2021-01-28,1840.36,59.17,1543784,57891883
2021-01-29,1846.09,59.35,1548590,58072130
2021-02-01,1860.16,59.81,1560393,58514730
2021-02-02,1837.35,59.07,1541259,57797205
2021-02-03,1833.76,58.96,1538248,57684292
2021-02-04,1792.26,57.62,1503435,56378811
2021-02-05,1811.62,58.24,1519671,56987676
2021-02-08,1830.16,58.84,1535227,57571025
2021-02-09,1837.06,59.06,1541015,57788078
2021-02-10,1842.22,59.23,1545341,57950269
2021-02-11,1825.36,58.69,1531201,57420031
2021-02-12,1823.46,58.63,1529607,57360262
2021-02-15,1818.51,58.47,1525457,57204644
2021-02-16,1794.31,57.69,1505155,56443299
2021-02-17,1776.26,57.11,1490013,55875501
2021-02-18,1775.49,57.08,1489367,55851271
2021-02-19,1782.31,57.30,1495088,56065817
2021-02-22,1808.66,58.15,1517192,56894703
2021-02-23,1805.06,58.03,1514172,56781459
2021-02-24,1804.36,58.01,1513585,56759438
2021-02-25,1769.88,56.90,1484661,55674780
2021-02-26,1733.49,55.73,1454136,54530092
2021-03-01,1723.84,55.42,1446040,54226499
2021-03-02,1738.09,55.88,1457993,54674724
2021-03-03,1710.95,55.01,1435228,53821054
2021-03-04,1697.19,54.57,1423686,53388208
2021-03-05,1700.86,54.68,1426764,53503656
2021-03-08,1681.24,54.05,1410309,52886596
2021-03-09,1715.36,55.15,1438927,53959780
2021-03-10,1726.05,55.49,1447893,54295990
2021-03-11,1721.41,55.34,1444003,54150095
2021-03-12,1726.41,55.51,1448194,54307280
2021-03-15,1731.84,55.68,1452748,54478069
2021-03-16,1730.94,55.65,1451997,54449876
2021-03-17,1744.44,56.09,1463321,54874543
2021-03-18,1736.41,55.83,1456585,54621925
2021-03-19,1744.74,56.09,1463573,54883989
2021-03-22,1738.69,55.90,1458498,54693666
2021-03-23,1727.11,55.53,1448784,54329409
2021-03-24,1734.19,55.76,1454723,54552110
2021-03-25,1726.82,55.52,1448541,54320274
2021-03-26,1731.97,55.68,1452858,54482166
2021-03-29,1711.99,55.04,1436104,53853917
2021-03-30,1684.80,54.17,1413289,52998338
2021-03-31,1707.01,54.88,1431921,53697036
2021-04-01,1730.18,55.63,1451361,54426034
2021-04-02,1728.84,55.58,1450235,54383817
2021-04-05,1728.44,55.57,1449900,54371234
2021-04-06,1743.57,56.06,1462591,54847176
2021-04-07,1737.28,55.85,1457315,54649315
2021-04-08,1755.94,56.45,1472968,55236296
2021-04-09,1743.10,56.04,1462197,54832392
2021-04-12,1732.51,55.70,1453317,54499380
2021-04-13,1743.83,56.07,1462809,54855351
2021-04-14,1736.00,55.81,1456244,54609161
2021-04-15,1763.21,56.69,1479065,55464938
2021-04-16,1776.31,57.11,1490052,55876961
2021-04-19,1769.31,56.88,1484183,55656878
2021-04-20,1777.25,57.14,1490847,55906747
2021-04-21,1793.46,57.66,1504443,56416611
2021-04-22,1783.94,57.35,1496456,56117088
2021-04-23,1777.18,57.14,1490785,55904443
2021-04-26,1780.19,57.23,1493310,55999124
2021-04-27,1776.69,57.12,1490374,55889026
2021-04-28,1781.32,57.27,1494261,56034790
2021-04-29,1771.24,56.95,1485805,55717691
2021-04-30,1768.59,56.86,1483579,55634226
2021-05-03,1792.36,57.63,1503520,56382002
2021-05-04,1778.48,57.18,1491878,55945434
2021-05-05,1786.44,57.44,1498556,56195856
2021-05-06,1815.18,58.36,1522660,57099748
2021-05-07,1830.48,58.85,1535493,57580997
2021-05-10,1835.44,59.01,1539656,57737114
2021-05-11,1836.94,59.06,1540915,57784299
2021-05-12,1815.44,58.37,1522879,57107978
2021-05-13,1826.57,58.73,1532216,57458092
2021-05-14,1842.19,59.23,1545319,57949448
2021-05-17,1866.13,60.00,1565403,58702603
2021-05-18,1868.22,60.06,1567154,58768270
2021-05-19,1869.57,60.11,1568286,58810736
2021-05-20,1876.69,60.34,1574259,59034708
2021-05-21,1880.30,60.45,1577287,59148271
2021-05-24,1881.07,60.48,1577933,59172489
2021-05-25,1899.26,61.06,1593195,59744818
2021-05-26,1896.44,60.97,1590826,59655980
2021-05-27,1896.08,60.96,1590524,59644656
2021-05-28,1902.64,61.17,1596027,59851015
2021-05-31,1906.36,61.29,1599148,59968034
2021-06-01,1900.19,61.09,1593972,59773944
2021-06-02,1907.94,61.34,1600476,60017861
2021-06-03,1870.57,60.14,1569125,58842193
2021-06-04,1889.97,60.76,1585399,59452456
2021-06-07,1899.00,61.05,1592970,59736393
2021-06-08,1892.82,60.86,1587790,59542107
2021-06-09,1888.30,60.71,1583997,59399872
2021-06-10,1898.14,61.03,1592250,59709379
2021-06-11,1876.64,60.34,1574217,59033138
2021-06-14,1865.99,59.99,1565287,58698279
2021-06-15,1858.69,59.76,1559164,58468643
2021-06-16,1811.95,58.26,1519954,56998274
2021-06-17,1773.31,57.01,1487543,55782859
2021-06-18,1763.34,56.69,1479175,55469078
2021-06-21,1782.95,57.32,1495624,56085892
2021-06-22,1778.51,57.18,1491903,55946356
2021-06-23,1778.73,57.19,1492086,55953214
2021-06-24,1775.18,57.07,1489110,55841614
2021-06-25,1780.34,57.24,1493436,56003844
2021-06-28,1778.18,57.17,1491620,55935742
2021-06-29,1761.09,56.62,1477288,55398300
2021-06-30,1769.80,56.90,1484596,55672368
2021-07-01,1776.60,57.12,1490299,55886196
2021-07-02,1786.79,57.45,1498847,56206746
2021-07-05,1791.61,57.60,1502891,56358428
2021-07-06,1796.69,57.76,1507149,56518078
2021-07-07,1803.41,57.98,1512784,56729398
2021-07-08,1802.56,57.95,1512071,56702660
2021-07-09,1807.98,58.13,1516622,56873311
2021-07-12,1805.88,58.06,1514858,56807172
2021-07-13,1807.44,58.11,1516165,56856169
2021-07-14,1827.06,58.74,1532628,57473560
2021-07-15,1829.19,58.81,1534411,57540405
2021-07-16,1810.89,58.22,1519063,56964851
2021-07-19,1812.34,58.27,1520281,57010543
2021-07-20,1810.03,58.19,1518342,56937810
2021-07-21,1803.31,57.98,1512708,56726548
2021-07-22,1806.69,58.09,1515539,56832730
2021-07-23,1801.34,57.91,1511052,56664437
2021-07-26,1797.27,57.78,1507633,56536252
2021-07-27,1798.73,57.83,1508864,56582401
2021-07-28,1806.88,58.09,1515700,56838736
2021-07-29,1827.95,58.77,1533378,57501660
2021-07-30,1813.58,58.31,1521320,57049518
2021-08-02,1813.39,58.30,1521156,57043336
2021-08-03,1809.94,58.19,1518266,56934965
2021-08-04,1811.41,58.24,1519495,56981052
2021-08-05,1804.01,58.00,1513294,56748524
2021-08-06,1762.69,56.67,1478630,55448630
2021-08-09,1729.46,55.60,1450753,54403244
2021-08-10,1728.71,55.58,1450126,54379743
2021-08-11,1751.56,56.31,1469296,55098604
2021-08-12,1752.44,56.34,1470030,55126121
2021-08-13,1779.15,57.20,1492439,55966458
2021-08-16,1787.24,57.46,1499222,56220843
2021-08-17,1785.96,57.42,1498146,56180493
2021-08-18,1787.59,57.47,1499517,56231906
2021-08-19,1780.18,57.23,1493301,55998779
2021-08-20,1780.87,57.26,1493878,56020417
2021-08-23,1805.20,58.04,1514288,56785783
2021-08-24,1802.61,57.96,1512113,56704246
2021-08-25,1790.68,57.57,1502110,56329110
2021-08-26,1792.16,57.62,1503347,56375508
2021-08-27,1816.67,58.41,1523910,57146638
2021-08-30,1810.17,58.20,1518455,56942054
2021-08-31,1813.43,58.30,1521192,57044691
2021-09-01,1813.66,58.31,1521382,57051830
2021-09-02,1809.40,58.17,1517813,56917996
2021-09-03,1826.19,58.71,1531897,57446138
2021-09-06,1823.10,58.61,1529307,57349026
2021-09-07,1794.13,57.68,1505006,56437738
2021-09-08,1788.93,57.52,1500637,56273903
2021-09-09,1794.69,57.70,1505477,56455406
2021-09-10,1787.34,57.46,1499306,56223988
2021-09-13,1793.49,57.66,1504466,56417475
2021-09-14,1804.27,58.01,1513506,56756465
2021-09-15,1792.59,57.63,1503712,56389190
2021-09-16,1753.39,56.37,1470832,55156188
2021-09-17,1754.16,56.40,1471472,55180195
2021-09-20,1763.88,56.71,1479625,55485924
2021-09-21,1774.25,57.04,1488324,55812154
2021-09-22,1767.91,56.84,1483012,55612945
2021-09-23,1742.57,56.02,1461755,54815800
2021-09-24,1749.86,56.26,1467870,55045136
2021-09-27,1749.85,56.26,1467864,55044883
2021-09-28,1733.68,55.74,1454297,54536140
2021-09-29,1726.11,55.50,1447943,54297864
2021-09-30,1756.66,56.48,1473572,55258967
2021-10-01,1760.36,56.60,1476676,55375345
2021-10-04,1769.51,56.89,1484347,55663010
2021-10-05,1759.96,56.58,1476342,55362834
2021-10-06,1762.48,56.66,1478450,55441872
2021-10-07,1755.29,56.43,1472425,55215933
2021-10-08,1756.67,56.48,1473578,55259183
2021-10-11,1753.86,56.39,1471220,55170737
2021-10-12,1759.93,56.58,1476315,55361809
2021-10-13,1792.65,57.63,1503759,56390972
2021-10-14,1795.56,57.73,1506203,56482620
2021-10-15,1767.26,56.82,1482461,55592275
2021-10-18,1764.60,56.73,1480231,55508675
2021-10-19,1768.87,56.87,1483814,55643035
2021-10-20,1781.83,57.29,1494686,56050714
2021-10-21,1782.76,57.32,1495468,56080051
2021-10-22,1792.48,57.63,1503621,56385796
2021-10-25,1807.47,58.11,1516195,56857321
2021-10-26,1792.63,57.63,1503748,56390538
2021-10-27,1796.69,57.76,1507149,56518085
2021-10-28,1798.62,57.83,1508772,56578956
2021-10-29,1782.81,57.32,1495506,56081488
2021-11-01,1793.05,57.65,1504093,56403505
2021-11-02,1787.28,57.46,1499258,56222191
2021-11-03,1769.52,56.89,1484356,55663364
2021-11-04,1791.70,57.60,1502969,56361350
2021-11-05,1816.73,58.41,1523962,57148558
2021-11-08,1824.26,58.65,1530278,57385429
2021-11-09,1831.48,58.88,1536337,57612650
2021-11-10,1849.57,59.46,1551508,58181557
2021-11-11,1861.52,59.85,1561537,58557649
2021-11-12,1864.04,59.93,1563651,58636909
2021-11-15,1862.46,59.88,1562321,58587051
2021-11-16,1849.91,59.48,1551795,58192297
2021-11-17,1866.96,60.02,1566097,58728634
2021-11-18,1858.46,59.75,1558967,58461251
2021-11-19,1844.60,59.31,1547340,58025260
2021-11-22,1805.04,58.03,1514155,56780830
2021-11-23,1789.73,57.54,1501315,56299324
2021-11-24,1788.50,57.50,1500281,56260533
2021-11-25,1788.45,57.50,1500239,56258958
2021-11-26,1791.81,57.61,1503058,56364672
2021-11-29,1785.01,57.39,1497353,56150749
2021-11-30,1773.78,57.03,1487937,55797631
2021-12-01,1782.66,57.31,1495382,56076826
2021-12-02,1768.64,56.86,1483617,55635651
2021-12-03,1783.74,57.35,1496285,56110675
2021-12-06,1778.11,57.17,1491563,55933627
2021-12-07,1784.04,57.36,1496541,56120298
2021-12-08,1782.06,57.29,1494879,56057952
2021-12-09,1774.46,57.05,1488503,55818877
2021-12-10,1782.51,57.31,1495256,56072107
2021-12-13,1786.94,57.45,1498975,56211562
2021-12-14,1770.18,56.91,1484910,55684111
2021-12-15,1777.06,57.13,1490684,55900668
2021-12-16,1799.03,57.84,1509112,56591686
2021-12-17,1797.68,57.80,1507983,56549369
2021-12-20,1789.32,57.53,1500967,56286264
2021-12-21,1788.36,57.50,1500164,56256140
2021-12-22,1803.40,57.98,1512776,56729094
2021-12-23,1807.91,58.13,1516563,56871111
2021-12-24,1808.11,58.13,1516735,56877558
2021-12-27,1810.90,58.22,1519071,56965166
2021-12-28,1805.37,58.04,1514429,56791075
2021-12-29,1803.66,57.99,1512998,56737419
2021-12-30,1815.01,58.35,1522519,57094480
2021-12-31,1828.39,58.78,1533743,57515354
2022-01-03,1800.85,57.90,1510640,56648985
2022-01-04,1814.56,58.34,1522141,57080299
2022-01-05,1809.53,58.18,1517925,56922201
2022-01-06,1788.68,57.51,1500428,56266062
2022-01-07,1795.63,57.73,1506264,56484885
2022-01-10,1801.41,57.92,1511107,56666495
2022-01-11,1822.01,58.58,1528391,57314651
2022-01-12,1825.32,58.69,1531167,57418756
2022-01-13,1822.09,58.58,1528456,57317093
2022-01-14,1817.22,58.42,1524372,57163941
2022-01-17,1818.99,58.48,1525857,57219651
2022-01-18,1813.54,58.31,1521283,57048109
2022-01-19,1839.96,59.16,1543448,57879300
2022-01-20,1838.36,59.10,1542106,57828970
2022-01-21,1833.24,58.94,1537810,57667868
2022-01-24,1843.06,59.26,1546049,57976819
2022-01-25,1847.56,59.40,1549823,58118375
2022-01-26,1818.12,58.45,1525125,57192192
2022-01-27,1796.51,57.76,1507000,56512502
2022-01-28,1791.03,57.58,1502406,56340231
2022-01-31,1796.47,57.76,1506965,56511200
2022-02-01,1800.65,57.89,1510474,56642792
2022-02-02,1806.50,58.08,1515378,56826679
2022-02-03,1804.40,58.01,1513622,56760843
2022-02-04,1807.49,58.11,1516214,56858024
2022-02-07,1820.31,58.52,1526965,57261176
2022-02-08,1825.48,58.69,1531306,57423959
2022-02-09,1832.43,58.91,1537128,57642291
2022-02-10,1826.57,58.73,1532216,57458096
2022-02-11,1859.96,59.80,1560224,58508409
2022-02-14,1870.29,60.13,1568894,58833537
2022-02-15,1853.06,59.58,1554437,58291387
2022-02-16,1868.37,60.07,1567278,58772908
2022-02-17,1897.27,61.00,1591522,59682080
2022-02-18,1897.87,61.02,1592024,59700904
2022-02-21,1905.63,61.27,1598539,59945221
2022-02-22,1898.13,61.03,1592248,59709283
2022-02-23,1907.55,61.33,1600145,60005450
2022-02-24,1903.14,61.19,1596450,59866870
2022-02-25,1887.56,60.69,1583378,59376671
2022-02-28,1907.90,61.34,1600442,60016567
2022-03-01,1943.22,62.48,1630067,61127501
2022-03-02,1926.11,61.93,1615716,60589333
2022-03-03,1935.21,62.22,1623348,60875562
2022-03-04,1968.45,63.29,1651235,61921298
2022-03-07,1998.11,64.24,1676112,62854197
2022-03-08,2052.41,65.99,1721661,64562301
2022-03-09,1991.49,64.03,1670559,62645953
2022-03-10,1995.86,64.17,1674223,62783377
2022-03-11,1985.29,63.83,1665357,62450873
2022-03-14,1951.11,62.73,1636690,61375884
2022-03-15,1917.84,61.66,1608780,60329242
2022-03-16,1927.93,61.98,1617241,60646533
2022-03-17,1942.64,62.46,1629581,61109288
2022-03-18,1921.09,61.76,1611501,60431300
2022-03-21,1935.95,62.24,1623971,60898917
2022-03-22,1921.44,61.78,1611799,60442455
2022-03-23,1943.38,62.48,1630202,61132593
2022-03-24,1957.48,62.93,1642030,61576106
2022-03-25,1957.40,62.93,1641962,61573591
2022-03-28,1923.20,61.83,1613276,60497846
2022-03-29,1919.19,61.70,1609906,60371470
2022-03-30,1933.06,62.15,1621544,60807914
2022-03-31,1937.23,62.28,1625043,60939106
2022-04-01,1924.30,61.87,1614197,60532371
2022-04-04,1932.44,62.13,1621024,60788399
2022-04-05,1923.76,61.85,1613741,60515303
2022-04-06,1925.48,61.91,1615187,60569515
2022-04-07,1932.17,62.12,1620802,60780063
2022-04-08,1945.85,62.56,1632274,61210263
2022-04-11,1953.43,62.80,1638634,61448781
2022-04-12,1966.59,63.23,1649671,61862678
2022-04-13,1977.72,63.59,1659010,62212881
2022-04-14,1973.52,63.45,1655484,62080660
2022-04-15,1974.54,63.48,1656337,62112631
2022-04-18,1978.50,63.61,1659659,62237226
2022-04-19,1949.84,62.69,1635621,61335776
2022-04-20,1957.41,62.93,1641967,61573749
2022-04-21,1951.49,62.74,1637009,61387838
2022-04-22,1929.73,62.04,1618751,60703179
2022-04-25,1897.69,61.01,1591877,59695382
2022-04-26,1905.56,61.27,1598474,59942794
2022-04-27,1886.12,60.64,1582165,59331202
2022-04-28,1894.34,60.90,1589067,59589995
2022-04-29,1896.40,60.97,1590789,59654594
2022-05-02,1862.77,59.89,1562580,58596755
2022-05-03,1867.79,60.05,1566789,58754588
2022-05-04,1880.92,60.47,1577810,59167862
2022-05-05,1876.84,60.34,1574385,59039454
2022-05-06,1882.96,60.54,1579516,59231835
2022-05-09,1853.92,59.60,1555159,58318459
2022-05-10,1838.14,59.10,1541924,57822146
2022-05-11,1852.12,59.55,1553649,58261823
2022-05-12,1821.72,58.57,1528147,57305527
2022-05-13,1811.15,58.23,1519284,56973169
2022-05-16,1823.79,58.64,1529884,57370657
2022-05-17,1814.67,58.34,1522232,57083709
2022-05-18,1815.61,58.37,1523022,57113327
2022-05-19,1841.72,59.21,1544923,57934626
2022-05-20,1845.68,59.34,1548246,58059235
2022-05-23,1853.22,59.58,1554570,58296371
2022-05-24,1865.90,59.99,1565208,58695292
2022-05-25,1852.83,59.57,1554245,58284172
2022-05-26,1850.02,59.48,1551890,58195868
2022-05-27,1852.73,59.57,1554160,58281004
2022-05-30,1856.21,59.68,1557082,58390565
2022-05-31,1837.09,59.06,1541043,57789099
2022-06-01,1845.55,59.34,1548137,58055146
2022-06-02,1868.13,60.06,1567076,58765367
2022-06-03,1850.77,59.50,1552512,58219211
2022-06-06,1841.00,59.19,1544319,57911958
2022-06-07,1851.97,59.54,1553526,58257227
2022-06-08,1853.26,59.58,1554601,58297519
2022-06-09,1847.61,59.40,1549865,58119930
2022-06-10,1870.96,60.15,1569452,58854461
2022-06-13,1818.77,58.47,1525676,57212862
2022-06-14,1808.10,58.13,1516722,56877086
2022-06-15,1833.38,58.94,1537928,57672292
2022-06-16,1856.71,59.69,1557497,58406125
2022-06-17,1839.35,59.14,1542936,57860112
2022-06-20,1838.29,59.10,1542045,57826692
2022-06-21,1832.56,58.92,1537239,57646472
2022-06-22,1837.39,59.07,1541289,57798342
2022-06-23,1822.43,58.59,1528742,57327841
2022-06-24,1826.18,58.71,1531889,57445827
2022-06-27,1822.73,58.60,1528995,57337299
2022-06-28,1819.69,58.50,1526449,57241827
2022-06-29,1817.11,58.42,1524279,57160481
2022-06-30,1806.89,58.09,1515705,56838928
2022-07-01,1810.18,58.20,1518467,56942518
2022-07-04,1809.12,58.16,1517575,56909065
2022-07-05,1764.35,56.73,1480025,55500938
2022-07-06,1738.30,55.89,1458174,54681509
2022-07-07,1739.61,55.93,1459271,54722654
2022-07-08,1741.82,56.00,1461123,54792126
2022-07-11,1733.67,55.74,1454289,54535837
2022-07-12,1725.81,55.49,1447690,54288379
2022-07-13,1735.23,55.79,1455597,54584873
2022-07-14,1709.45,54.96,1433969,53773842
2022-07-15,1706.78,54.87,1431730,53689882
2022-07-18,1709.01,54.95,1433602,53760087
2022-07-19,1711.07,55.01,1435325,53824691
2022-07-20,1696.43,54.54,1423051,53364396
2022-07-21,1718.49,55.25,1441555,54058317
2022-07-22,1726.46,55.51,1448239,54308950
2022-07-25,1718.78,55.26,1441796,54067364
2022-07-26,1717.00,55.20,1440304,54011385
2022-07-27,1733.89,55.75,1454473,54542745
2022-07-28,1755.11,56.43,1472270,55210131
2022-07-29,1765.22,56.75,1480752,55528217
2022-08-01,1771.73,56.96,1486213,55732978
2022-08-02,1759.75,56.58,1476161,55356041
2022-08-03,1764.90,56.74,1480481,55518026
2022-08-04,1790.97,57.58,1502350,56338138
2022-08-05,1774.15,57.04,1488243,55809128
2022-08-08,1788.52,57.50,1500301,56261285
2022-08-09,1794.08,57.68,1504965,56436206
2022-08-10,1792.13,57.62,1503324,56374652
2022-08-11,1789.45,57.53,1501078,56290430
2022-08-12,1801.76,57.93,1511405,56677689
2022-08-15,1779.36,57.21,1492613,55972986
2022-08-16,1775.54,57.08,1489411,55852907
2022-08-17,1761.05,56.62,1477255,55397044
2022-08-18,1758.20,56.53,1474860,55307251
2022-08-19,1747.83,56.19,1466164,54981151
2022-08-22,1735.70,55.80,1455994,54599768
2022-08-23,1747.67,56.19,1466035,54976294
2022-08-24,1750.89,56.29,1468730,55077384
2022-08-25,1758.44,56.54,1475063,55314858
2022-08-26,1736.86,55.84,1456963,54636102
2022-08-29,1737.82,55.87,1457771,54666418
2022-08-30,1723.55,55.41,1445797,54217405
2022-08-31,1710.70,55.00,1435023,53813348
2022-09-01,1696.09,54.53,1422763,53353606
2022-09-02,1711.44,55.02,1435639,53836468
2022-09-05,1710.21,54.98,1434604,53797661
2022-09-06,1701.15,54.69,1427010,53512876
2022-09-07,1717.69,55.23,1440885,54033184
2022-09-08,1707.28,54.89,1432145,53705453
2022-09-09,1716.05,55.17,1439506,53981487
2022-09-12,1724.07,55.43,1446234,54233775
2022-09-13,1701.55,54.71,1427346,53525486
2022-09-14,1695.80,54.52,1422515,53344329
2022-09-15,1663.74,53.49,1395627,52336005
2022-09-16,1674.94,53.85,1405025,52688447
2022-09-19,1675.78,53.88,1405722,52714586
2022-09-20,1663.11,53.47,1395097,52316126
2022-09-21,1673.74,53.81,1404012,52650447
2022-09-22,1670.53,53.71,1401326,52549714
2022-09-23,1643.09,52.83,1378304,51686395
2022-09-26,1621.57,52.13,1360250,51009366
2022-09-27,1628.80,52.37,1366319,51236952
2022-09-28,1659.44,53.35,1392023,52200870
2022-09-29,1660.29,53.38,1392734,52227508
2022-09-30,1659.67,53.36,1392212,52207951
2022-10-03,1699.22,54.63,1425391,53452147
2022-10-04,1726.24,55.50,1448055,54302057
2022-10-05,1715.81,55.16,1439305,53973953
2022-10-06,1710.85,55.01,1435144,53817909
2022-10-07,1694.52,54.48,1421446,53304221
2022-10-10,1667.96,53.63,1399163,52468614
2022-10-11,1665.31,53.54,1396941,52385288
2022-10-12,1672.51,53.77,1402979,52611706
